ITEM,MEDICAMENTO,LOCAL_DE_DISPENSACAO,DISTRITAIS,DISTRITAL TANCREDO NEVES,DISTRITAL WILSON PAULO NOAL,FARMÁCIAS DISTRITAIS,MUNICIPAL,POPULAR,UBS,CID,INFORMAÇÕES ADICIONAIS
,LINEZOLIDA 600 MG (COMPRIMIDO),,,,,,,,,E84.0,Fibrose cística com manifestações pulmonares
,LINEZOLIDA 600 MG (COMPRIMIDO),,,,,,,,,E84.1,Fibrose cística com manifestações intestinais
,LINEZOLIDA 600 MG (COMPRIMIDO),,,,,,,,,E84.8,Fibrose cística com outras manifestações
,LINEZOLIDA 600 MG (COMPRIMIDO),,,,,,,,,E84.9,Fibrose cística não especificada
,LINEZOLIDA 600 MG (COMPRIMIDO),,,,,,,,,E84,Fibrose cística
,MEMANTINA 10 MG (COMPRIMIDO REVESTIDO),,,,,,,,,F00.0,Demência na doença de Alzheimer de início precoce (G30.0+)
,MEMANTINA 10 MG (COMPRIMIDO REVESTIDO),,,,,,,,,F00.1,Demência na doença de Alzheimer de início tardio (G30.1+)
,MEMANTINA 10 MG (COMPRIMIDO REVESTIDO),,,,,,,,,F00.2,"Demência na doença de Alzheimer, forma atípica ou mista (G30.8+)"
,MEMANTINA 10 MG (COMPRIMIDO REVESTIDO),,,,,,,,,G30.0,Doença de Alzheimer de início precoce
,MEMANTINA 10 MG (COMPRIMIDO REVESTIDO),,,,,,,,,G30.1,Doença de Alzheimer de início tardio
,MEMANTINA 10 MG (COMPRIMIDO REVESTIDO),,,,,,,,,G30.8,Outras formas de doença de Alzheimer
,MEPOLIZUMABE 100 MG,,,,,,,,,J45.0,Asma predominantemente alérgica
,MEPOLIZUMABE 100 MG,,,,,,,,,J45.1,Asma não-alérgica
,MEPOLIZUMABE 100 MG,,,,,,,,,J45.8,Asma mista
,MESALAZINA 500 MG (COMPRIMIDO),,,,,,,,,K50.0,Doença de Crohn do intestino delgado
,MESALAZINA 500 MG (COMPRIMIDO),,,,,,,,,K50.1,Doença de Crohn do intestino grosso
,MESALAZINA 500 MG (COMPRIMIDO),,,,,,,,,K50.8,Outra forma de doença de Crohn
,MESALAZINA 500 MG (COMPRIMIDO),,,,,,,,,K51.0,Enterocolite ulcerativa (crônica)
,MESALAZINA 500 MG (COMPRIMIDO),,,,,,,,,K51.2,Proctite ulcerativa (crônica)
,MESALAZINA 500 MG (COMPRIMIDO),,,,,,,,,K51.3,Retossigmoidite ulcerativa (crônica)
,MESALAZINA 500 MG (COMPRIMIDO),,,,,,,,,K51.5,Proctocolite mucosa
,MESALAZINA 500 MG (COMPRIMIDO),,,,,,,,,K51.8,Outras colites ulcerativas
,MESALAZINA 800 MG (COMPRIMIDO),,,,,,,,,K50.0,Doença de Crohn do intestino delgado
,MESALAZINA 800 MG (COMPRIMIDO),,,,,,,,,K50.1,Doença de Crohn do intestino grosso
,MESALAZINA 800 MG (COMPRIMIDO),,,,,,,,,K50.8,Outra forma de doença de Crohn
,MESALAZINA 800 MG (COMPRIMIDO),,,,,,,,,K51.0,Enterocolite ulcerativa (crônica)
,MESALAZINA 800 MG (COMPRIMIDO),,,,,,,,,K51.2,Proctite ulcerativa (crônica)
,MESALAZINA 800 MG (COMPRIMIDO),,,,,,,,,K51.3,Retossigmoidite ulcerativa (crônica)
,MESALAZINA 800 MG (COMPRIMIDO),,,,,,,,,K51.5,Proctocolite mucosa
,MESALAZINA 800 MG (COMPRIMIDO),,,,,,,,,K51.8,Outras colites ulcerativas
,MESALAZINA 250 MG (SUPOSITÓRIO),,,,,,,,,K51.0,Enterocolite ulcerativa (crônica)
,MESALAZINA 250 MG (SUPOSITÓRIO),,,,,,,,,K51.2,Proctite ulcerativa (crônica)
,MESALAZINA 250 MG (SUPOSITÓRIO),,,,,,,,,K51.3,Retossigmoidite ulcerativa (crônica)
,MESALAZINA 250 MG (SUPOSITÓRIO),,,,,,,,,K51.5,Proctocolite mucosa
,MESALAZINA 250 MG (SUPOSITÓRIO),,,,,,,,,K51.8,Outras colites ulcerativas
,MESALAZINA 500 MG (SUPOSITÓRIO),,,,,,,,,K51.0,Enterocolite ulcerativa (crônica)
,MESALAZINA 500 MG (SUPOSITÓRIO),,,,,,,,,K51.2,Proctite ulcerativa (crônica)
,MESALAZINA 500 MG (SUPOSITÓRIO),,,,,,,,,K51.3,Retossigmoidite ulcerativa (crônica)
,MESALAZINA 500 MG (SUPOSITÓRIO),,,,,,,,,K51.5,Proctocolite mucosa
,MESALAZINA 500 MG (SUPOSITÓRIO),,,,,,,,,K51.8,Outras colites ulcerativas
,MESALAZINA 1000 MG (SUPOSITÓRIO),,,,,,,,,K51.0,Enterocolite ulcerativa (crônica)
,MESALAZINA 1000 MG (SUPOSITÓRIO),,,,,,,,,K51.2,Proctite ulcerativa (crônica)
,MESALAZINA 1000 MG (SUPOSITÓRIO),,,,,,,,,K51.3,Retossigmoidite ulcerativa (crônica)
,MESALAZINA 1000 MG (SUPOSITÓRIO),,,,,,,,,K51.5,Proctocolite mucosa
,MESALAZINA 1000 MG (SUPOSITÓRIO),,,,,,,,,K51.8,Outras colites ulcerativas
,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - DOSE,,,,,,,,,K51.0,Enterocolite ulcerativa (crônica)
,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - DOSE,,,,,,,,,K51.2,Proctite ulcerativa (crônica)
,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - DOSE,,,,,,,,,K51.3,Retossigmoidite ulcerativa (crônica)
,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - DOSE,,,,,,,,,K51.5,Proctocolite mucosa
,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - DOSE,,,,,,,,,K51.8,Outras colites ulcerativas
,MESALAZINA 2G GRÂNULOS DE LIBERAÇÃO PROLONGADA (SACHÊ),,,,,,,,,K51.0,Enterocolite ulcerativa (crônica)
,MESALAZINA 2G GRÂNULOS DE LIBERAÇÃO PROLONGADA (SACHÊ),,,,,,,,,K51.2,Proctite ulcerativa (crônica)
,MESALAZINA 2G GRÂNULOS DE LIBERAÇÃO PROLONGADA (SACHÊ),,,,,,,,,K51.3,Retossigmoidite ulcerativa (crônica)
,MESALAZINA 2G GRÂNULOS DE LIBERAÇÃO PROLONGADA (SACHÊ),,,,,,,,,K51.5,Proctocolite mucosa
,MESALAZINA 2G GRÂNULOS DE LIBERAÇÃO PROLONGADA (SACHÊ),,,,,,,,,K51.8,Outras colites ulcerativas
,METADONA 5 MG (POR COMPRIMIDO),,,,,,,,,R52.1,Dor crônica intratável
,METADONA 5 MG (POR COMPRIMIDO),,,,,,,,,R52.2,Outra dor crônica
,METADONA 10 MG (COMPRIMIDO),,,,,,,,,R52.1,Dor crônica intratável
,METADONA 10 MG (COMPRIMIDO),,,,,,,,,R52.2,Outra dor crônica
,METADONA 10 MG/ML INJETÁVEL (AMPOLA DE 1 ML),,,,,,,,,R52.1,Dor crônica intratável
,METADONA 10 MG/ML INJETÁVEL (AMPOLA DE 1 ML),,,,,,,,,R52.2,Outra dor crônica
,METILFENIDATO 10 MG (COMPRIMIDO),,,,,,,,,F90.0,Distúrbios da atividade e da atenção
,METILPREDNISOLONA 500 MG INJETÁVEL (AMPOLA),,,,,,,,,H15.0,Esclerite
,METILPREDNISOLONA 500 MG INJETÁVEL (AMPOLA),,,,,,,,,H20.1,Iridociclite crônica
,METILPREDNISOLONA 500 MG INJETÁVEL (AMPOLA),,,,,,,,,H30.1,Inflamação corrorretiniana disseminada
,METILPREDNISOLONA 500 MG INJETÁVEL (AMPOLA),,,,,,,,,H30.2,Ciclite posterior
,METILPREDNISOLONA 500 MG INJETÁVEL (AMPOLA),,,,,,,,,H30.8,Outras inflamações coriorretinianas
,METILPREDNISOLONA 500 MG INJETÁVEL (AMPOLA),,,,,,,,,K50.0,Doença de Crohn do intestino delgado
,METILPREDNISOLONA 500 MG INJETÁVEL (AMPOLA),,,,,,,,,K50.1,Doença de Crohn do intestino grosso
,METILPREDNISOLONA 500 MG INJETÁVEL (AMPOLA),,,,,,,,,K50.8,Outra forma de doença de Crohn
,METILPREDNISOLONA 500 MG INJETÁVEL (AMPOLA),,,,,,,,,T86.1,Falência ou rejeição de transplante de rim
,METILPREDNISOLONA 500 MG INJETÁVEL (AMPOLA),,,,,,,,,T86.2,Falência ou rejeição de transplante de coração
,METILPREDNISOLONA 500 MG INJETÁVEL (AMPOLA),,,,,,,,,T86.4,Falência ou rejeição de transplante de fígado
,METILPREDNISOLONA 500 MG INJETÁVEL (AMPOLA),,,,,,,,,Z94.0,Rim transplantado
,METILPREDNISOLONA 500 MG INJETÁVEL (AMPOLA),,,,,,,,,Z94.1,Coração transplantado
,METILPREDNISOLONA 500 MG INJETÁVEL (AMPOLA),,,,,,,,,Z94.2,Pulmão transplantado
,METILPREDNISOLONA 500 MG INJETÁVEL (AMPOLA),,,,,,,,,Z94.3,Coração e pulmões transplantados
,METILPREDNISOLONA 500 MG INJETÁVEL (AMPOLA),,,,,,,,,Z94.4,Fígado transplantado
,METILPREDNISOLONA 500 MG INJETÁVEL (AMPOLA),,,,,,,,,Z94.8,Outros órgãos e tecidos transplantados
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,L40.0,Psoríase vulgar
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,L40.1,Psoríase pustulosa generalizada
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,L40.4,Psoríase gutata
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,L40.8,Outras formas de psoríase
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,L93.0,Lúpus eritematoso discóide
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,L93.1,Lúpus eritematoso cutâneo subagudo
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M05.0,Síndrome de Felty
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M05.1,Doença reumatóide do pulmão (J99.0*)
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M05.2,Vasculite reumatóide
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M05.3,Artrite reumatóide com comprometimento de outros órgãos e sistemas
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M05.8,Outras artrites reumatóides soro-positivas
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M06.0,Artrite reumatóide soro-negativa
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M06.8,Outras artrites reumatóides especificadas
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M07.0,Artropatia psoriásica interfalangiana distal
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M07.2,Espondilite psoriásica
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M07.3,Outras artropatias psoriásicas
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M08.0,Artrite reumatóide juvenil
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M08.1,Espondilite ancilosante juvenil
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M08.2,Artrite juvenil com início sistêmico
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M08.3,Poliartrite juvenil (soro-negativa)
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M08.4,Artrite juvenil pauciarticular
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M08.8,Outras artrites juvenis
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M08.9,Artrite juvenil não especificada
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M32.1,Lúpus eritematoso disseminado [sistêmico] com comprometimento de outros órgãos e sistemas
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M32.8,Outras formas de lúpus eritematoso disseminado [sistêmico]
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M33.0,Dermatomiosite juvenil
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M33.1,Outras dermatomiosites
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M33.2,Polimiosite
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M34.0,Esclerose sistêmica progressiva
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M34.1,Síndrome CR(E)ST
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M34.8,Outras formas de esclerose sistêmica
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M45,Espondilite ancilosante
,"METOTREXATO 2,5 MG (COMPRIMIDO)",,,,,,,,,M46.8,Outras espondilopatias inflamatórias especificadas
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,K50.0,Doença de Crohn do intestino delgado
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,K50.1,Doença de Crohn do intestino grosso
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,K50.8,Outra forma de doença de Crohn
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,L40.0,Psoríase vulgar
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,L40.1,Psoríase pustulosa generalizada
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,L40.4,Psoríase gutata
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,L40.8,Outras formas de psoríase
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,L93.0,Lúpus eritematoso discóide
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,L93.1,Lúpus eritematoso cutâneo subagudo
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M05.0,Síndrome de Felty
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M05.1,Doença reumatóide do pulmão (J99.0*)
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M05.2,Vasculite reumatóide
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M05.3,Artrite reumatóide com comprometimento de outros órgãos e sistemas
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M05.8,Outras artrites reumatóides soro-positivas
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M06.0,Artrite reumatóide soro-negativa
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M06.8,Outras artrites reumatóides especificadas
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M07.0,Artropatia psoriásica interfalangiana distal
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M07.2,Espondilite psoriásica
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M07.3,Outras artropatias psoriásicas
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M08.0,Artrite reumatóide juvenil
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M08.1,Espondilite ancilosante juvenil
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M08.2,Artrite juvenil com início sistêmico
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M08.3,Poliartrite juvenil (soro-negativa)
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M08.4,Artrite juvenil pauciarticular
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M08.8,Outras artrites juvenis
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M08.9,Artrite juvenil não especificada
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M32.1,Lúpus eritematoso disseminado [sistêmico] com comprometimento de outros órgãos e sistemas
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M32.8,Outras formas de lúpus eritematoso disseminado [sistêmico]
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M33.0,Dermatomiosite juvenil
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M33.1,Outras dermatomiosites
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M33.2,Polimiosite
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M34.0,Esclerose sistêmica progressiva
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M34.1,Síndrome CR(E)ST
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M34.8,Outras formas de esclerose sistêmica
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M45,Espondilite ancilosante
,METOTREXATO 25 MG/ML INJETÁVEL (AMPOLA DE 2 ML),,,,,,,,,M46.8,Outras espondilopatias inflamatórias especificadas
,MICOFENOLATO DE MOFETILA 500 MG (COMPRIMIDO),,,,,,,,,H30.1,Inflamação corrorretiniana disseminada
,MICOFENOLATO DE MOFETILA 500 MG (COMPRIMIDO),,,,,,,,,L93.0,Lúpus eritematoso discóide
,MICOFENOLATO DE MOFETILA 500 MG (COMPRIMIDO),,,,,,,,,L93.1,Lúpus eritematoso cutâneo subagudo
,MICOFENOLATO DE MOFETILA 500 MG (COMPRIMIDO),,,,,,,,,M32.1,Lúpus eritematoso disseminado [sistêmico] com comprometimento de outros órgãos e sistemas
,MICOFENOLATO DE MOFETILA 500 MG (COMPRIMIDO),,,,,,,,,M32.8,Outras formas de lúpus eritematoso disseminado [sistêmico]
,MICOFENOLATO DE MOFETILA 500 MG (COMPRIMIDO),,,,,,,,,T86.1,Falência ou rejeição de transplante de rim
,MICOFENOLATO DE MOFETILA 500 MG (COMPRIMIDO),,,,,,,,,T86.2,Falência ou rejeição de transplante de coração
,MICOFENOLATO DE MOFETILA 500 MG (COMPRIMIDO),,,,,,,,,T86.4,Falência ou rejeição de transplante de fígado
,MICOFENOLATO DE MOFETILA 500 MG (COMPRIMIDO),,,,,,,,,Z94.0,Rim transplantado
,MICOFENOLATO DE MOFETILA 500 MG (COMPRIMIDO),,,,,,,,,Z94.1,Coração transplantado
,MICOFENOLATO DE MOFETILA 500 MG (COMPRIMIDO),,,,,,,,,Z94.2,Pulmão transplantado
,MICOFENOLATO DE MOFETILA 500 MG (COMPRIMIDO),,,,,,,,,Z94.3,Coração e pulmões transplantados
,MICOFENOLATO DE MOFETILA 500 MG (COMPRIMIDO),,,,,,,,,Z94.4,Fígado transplantado
,MICOFENOLATO DE MOFETILA 500 MG (COMPRIMIDO),,,,,,,,,Z94.5,Pele transplantada
,MICOFENOLATO DE MOFETILA 500 MG (COMPRIMIDO),,,,,,,,,Z94.6,Osso transplantado
,MICOFENOLATO DE MOFETILA 500 MG (COMPRIMIDO),,,,,,,,,Z94.7,Córnea transplantada
,MICOFENOLATO DE MOFETILA 500 MG (COMPRIMIDO),,,,,,,,,Z94.8,Outros órgãos e tecidos transplantados
,MICOFENOLATO DE SODIO 180 MG (COMPRIMIDO),,,,,,,,,T86.1,Falência ou rejeição de transplante de rim
,MICOFENOLATO DE SODIO 180 MG (COMPRIMIDO),,,,,,,,,T86.2,Falência ou rejeição de transplante de coração
,MICOFENOLATO DE SODIO 180 MG (COMPRIMIDO),,,,,,,,,T86.4,Falência ou rejeição de transplante de fígado
,MICOFENOLATO DE SODIO 180 MG (COMPRIMIDO),,,,,,,,,Z94.0,Rim transplantado
,MICOFENOLATO DE SODIO 180 MG (COMPRIMIDO),,,,,,,,,Z94.1,Coração transplantado
,MICOFENOLATO DE SODIO 180 MG (COMPRIMIDO),,,,,,,,,Z94.2,Pulmão transplantado
,MICOFENOLATO DE SODIO 180 MG (COMPRIMIDO),,,,,,,,,Z94.3,Coração e pulmões transplantados
,MICOFENOLATO DE SODIO 180 MG (COMPRIMIDO),,,,,,,,,Z94.4,Fígado transplantado
,MICOFENOLATO DE SODIO 180 MG (COMPRIMIDO),,,,,,,,,Z94.5,Pele transplantada
,MICOFENOLATO DE SODIO 180 MG (COMPRIMIDO),,,,,,,,,Z94.6,Osso transplantado
,MICOFENOLATO DE SODIO 180 MG (COMPRIMIDO),,,,,,,,,Z94.7,Córnea transplantada
,MICOFENOLATO DE SODIO 180 MG (COMPRIMIDO),,,,,,,,,Z94.8,Outros órgãos e tecidos transplantados
,MICOFENOLATO DE SODIO 360 MG (COMPRIMIDO),,,,,,,,,H30.1,Inflamação corrorretiniana disseminada
,MICOFENOLATO DE SODIO 360 MG (COMPRIMIDO),,,,,,,,,T86.1,Falência ou rejeição de transplante de rim
,MICOFENOLATO DE SODIO 360 MG (COMPRIMIDO),,,,,,,,,T86.2,Falência ou rejeição de transplante de coração
,MICOFENOLATO DE SODIO 360 MG (COMPRIMIDO),,,,,,,,,T86.4,Falência ou rejeição de transplante de fígado
,MICOFENOLATO DE SODIO 360 MG (COMPRIMIDO),,,,,,,,,Z94.0,Rim transplantado
,MICOFENOLATO DE SODIO 360 MG (COMPRIMIDO),,,,,,,,,Z94.1,Coração transplantado
,MICOFENOLATO DE SODIO 360 MG (COMPRIMIDO),,,,,,,,,Z94.2,Pulmão transplantado
,MICOFENOLATO DE SODIO 360 MG (COMPRIMIDO),,,,,,,,,Z94.3,Coração e pulmões transplantados
,MICOFENOLATO DE SODIO 360 MG (COMPRIMIDO),,,,,,,,,Z94.4,Fígado transplantado
,MICOFENOLATO DE SODIO 360 MG (COMPRIMIDO),,,,,,,,,Z94.5,Pele transplantada
,MICOFENOLATO DE SODIO 360 MG (COMPRIMIDO),,,,,,,,,Z94.6,Osso transplantado
,MICOFENOLATO DE SODIO 360 MG (COMPRIMIDO),,,,,,,,,Z94.7,Córnea transplantada
,MICOFENOLATO DE SODIO 360 MG (COMPRIMIDO),,,,,,,,,Z94.8,Outros órgãos e tecidos transplantados
,MIGLUSTATE 100 MG (CÁPSULA),,,,,,,,,E75.2,Outras esfingolipidoses
,MONTELUCASTE SÓDICO 5 MG (COMPRIMIDO MASTIGÁVEL),,,,,,,,,E84.0,Fibrose cística com manifestações pulmonares
,MONTELUCASTE SÓDICO 5 MG (COMPRIMIDO MASTIGÁVEL),,,,,,,,,E84.1,Fibrose cística com manifestações intestinais
,MONTELUCASTE SÓDICO 5 MG (COMPRIMIDO MASTIGÁVEL),,,,,,,,,E84.8,Fibrose cística com outras manifestações
,MONTELUCASTE SÓDICO 5 MG (COMPRIMIDO MASTIGÁVEL),,,,,,,,,E84.9,Fibrose cística não especificada
,MONTELUCASTE SÓDICO 5 MG (COMPRIMIDO MASTIGÁVEL),,,,,,,,,E84,Fibrose cística
,MORFINA 10 MG/ML (AMPOLA DE 1 ML),,,,,,,,,R52.1,Dor crônica intratável
,MORFINA 10 MG/ML (AMPOLA DE 1 ML),,,,,,,,,R52.2,Outra dor crônica
,MORFINA 10 MG/ML SOLUÇÃO ORAL (FRASCO DE 60 ML),,,,,,,,,R52.1,Dor crônica intratável
,MORFINA 10 MG/ML SOLUÇÃO ORAL (FRASCO DE 60 ML),,,,,,,,,R52.2,Outra dor crônica
,MORFINA 30 MG (CÁPSULA DE LIBERAÇÃO CONTROLADA),,,,,,,,,R52.1,Dor crônica intratável
,MORFINA 30 MG (CÁPSULA DE LIBERAÇÃO CONTROLADA),,,,,,,,,R52.2,Outra dor crônica
,MORFINA 100 MG (CÁPSULA DE LIBERAÇÃO CONTROLADA),,,,,,,,,R52.1,Dor crônica intratável
,MORFINA 100 MG (CÁPSULA DE LIBERAÇÃO CONTROLADA),,,,,,,,,R52.2,Outra dor crônica
,MORFINA 10 MG (COMPRIMIDO),,,,,,,,,R52.1,Dor crônica intratável
,MORFINA 10 MG (COMPRIMIDO),,,,,,,,,R52.2,Outra dor crônica
,MORFINA 30 MG (COMPRIMIDO),,,,,,,,,R52.1,Dor crônica intratável
,MORFINA 30 MG (COMPRIMIDO),,,,,,,,,R52.2,Outra dor crônica
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M02.1,Artropatia pós-desintérica
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M02.3,Doença de Reiter
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M03.2,Outras artropatias pós-infecciosas em doenças classificadas em outra parte
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M03.6,Artropatia reacional em outras doenças classificadas em outra parte
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M05.0,Síndrome de Felty
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M05.1,Doença reumatóide do pulmão (J99.0*)
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M05.2,Vasculite reumatóide
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M05.3,Artrite reumatóide com comprometimento de outros órgãos e sistemas
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M05.8,Outras artrites reumatóides soro-positivas
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M06.0,Artrite reumatóide soro-negativa
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M06.8,Outras artrites reumatóides especificadas
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M07.0,Artropatia psoriásica interfalangiana distal
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M07.2,Espondilite psoriásica
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M07.3,Outras artropatias psoriásicas
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M08.0,Artrite reumatóide juvenil
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M08.1,Espondilite ancilosante juvenil
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M08.2,Artrite juvenil com início sistêmico
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M08.3,Poliartrite juvenil (soro-negativa)
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M08.4,Artrite juvenil pauciarticular
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M08.8,Outras artrites juvenis
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M08.9,Artrite juvenil não especificada
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M16.0,Coxartrose primária bilateral
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M16.1,Outras coxartroses primárias
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M16.4,Coxartrose bilateral pós-traumática
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M16.5,Outras coxartroses pós-traumáticas
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M16.6,Outras coxartroses secundárias bilaterais
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M16.7,Outras coxartroses secundárias
,NAPROXENO 250 MG (COMPRIMIDO),,,,,,,,,M16.9,Coxartrose não especificada
